item_id,identity,team_path,collection_before,collection_after,stable_key_before,stable_key_after,applied
43734,paises/brasil/saopaulo/2015.htm#editorial:hx001:table-120:description-table-129,paises/brasil/saopaulo,camisas/brasil/saopaulo/04_16,camisas/brasil/saopaulo/04_15,item:a9f3ddae8f92d75409babb0aa451336ddae525dc0be75a49c732885d7a2ca506,item:4ab03fef8c5fba3c1dc791fae2a2efe20d576c56cda9cf4c3cd072d06e404096,TRUE
43740,paises/brasil/saopaulo/2017.htm#editorial:hx001:table-74:description-table-85,paises/brasil/saopaulo,camisas/brasil/saopaulo/07_17,camisas/brasil/saopaulo/11_17,item:efaa04a5b02c450e835adf8dd0d8337395aa0d26cc51a35c86efebf974ea3495,item:345c6ca6a8a360d09e4b14f8e1e24b72270fa5f990cd81b349c7ae694da062a1,TRUE
43741,paises/brasil/saopaulo/2017.htm#editorial:hx001:table-104:description-table-113,paises/brasil/saopaulo,camisas/brasil/saopaulo/07_17,camisas/brasil/saopaulo/01_18,item:1f8c19e91fa5fd6319df57cf13af1b792ba66af5f693cde2417dd93f37ae4cfd,item:523e2522527caa5844f285712ee4f574ca2130a44e038ba5d4bf6faff95e8ee7,TRUE
43742,paises/brasil/saopaulo/2017.htm#editorial:hx001:table-133:description-table-142,paises/brasil/saopaulo,camisas/brasil/saopaulo/07_17,camisas/brasil/saopaulo/01_18,item:3b76e2865a3e74bb13aa3833a68045e9225764380b95b175590c1f17ec2af896,item:f5188f175dfdd3d5b9cad18562f093668b94271762f483754f11ced7754760ff,TRUE
43743,paises/brasil/saopaulo/2017.htm#editorial:hx001:table-164:description-table-173,paises/brasil/saopaulo,camisas/brasil/saopaulo/07_17,camisas/brasil/saopaulo/01_18,item:9fbfab92747ca4573b640c28aa456d66bcc6bfd73967e99a7bcab578dfe379ea,item:4ebf45d2c1122d3e83d7edba00d73ca7db12c11297e8534a66fa03da62d757cc,TRUE
43745,paises/brasil/saopaulo/2018.htm#editorial:hx001:table-48:description-table-57,paises/brasil/saopaulo,camisas/brasil/saopaulo/06_18,camisas/brasil/saopaulo/11_18,item:d6f13dfd8d0dff377a47c65eec315bdf9e577a1ec65ac8a2b9014e85ff7c6ea3,item:91f41e949e221c73470b432632da777dff851a363337c0eabf5979b96a16247d,TRUE
43746,paises/brasil/saopaulo/2018.htm#editorial:hx001:table-76:description-table-85,paises/brasil/saopaulo,camisas/brasil/saopaulo/06_18,camisas/brasil/saopaulo/11_18,item:8877bc47a12da392ebdb0adaab3be61c18ce2fda6c698d767ab302c01f2076ca,item:5d8887fcd37b6d671e6ef75fdf9123a5b9ef0911c88e071057bc179a554ec74a,TRUE
43747,paises/brasil/saopaulo/2018.htm#editorial:hx001:table-105:description-table-114,paises/brasil/saopaulo,camisas/brasil/saopaulo/06_18,camisas/brasil/saopaulo/11_18,item:f35d856d2f57e6710dbfcdc9242b9e6b7c93f4e6c2b97ba385a0e69774dabe06,item:99a8b70eb437ec6d16cd33860ec3089f60f663f8c54f1c7c3f67c15cda87e098,TRUE
43748,paises/brasil/saopaulo/2018.htm#editorial:hx001:table-134:description-table-143,paises/brasil/saopaulo,camisas/brasil/saopaulo/06_18,camisas/brasil/saopaulo/11_18,item:888b872e15ade1e120726d5bdb2489304c6e2c641debbc27df032361db4edad6,item:b3b627c733091e4f5a8ffc4f988a2f8c38d0c3e7ec9c22002f4a5a641fd0add7,TRUE
43755,paises/brasil/saopaulo/2021.htm#editorial:hx001:table-57:description-table-66,paises/brasil/saopaulo,camisas/brasil/saopaulo/11_21,camisas/brasil/saopaulo/07_22,item:3250f9da090139adfa29994daf8a122a21475aa699ef2961fe997cd118fd8c6b,item:850e7e206c5a27ce71d261685292ed61dee3c20d819d453093fac90c97cd9c81,TRUE
43758,paises/brasil/saopaulo/2024.htm#editorial:hx001:table-90:description-table-99,paises/brasil/saopaulo,camisas/brasil/saopaulo/09_24,camisas/brasil/saopaulo/03_25,item:cc5925ea6ad553fbcf3aa7bb21855d285003fde6d9c1cf39e2968dc635536db6,item:4a5eef50ea48781d674bf85d75d4b2179857b7cce3ca66b24c2b839323100b1a,TRUE
43759,paises/brasil/saopaulo/2024.htm#editorial:hx001:table-123:description-table-132,paises/brasil/saopaulo,camisas/brasil/saopaulo/09_24,camisas/brasil/saopaulo/03_25,item:a79ed29f2eb7b1f44c5a1647469d91d184ca6806b1b6049c40206acf0eaaffdf,item:ba0eae5a48b9bf9c40f682c26740cc4bdd84399d03a542a81057ba1ecacbbe73,TRUE
43884,paises/brasil/sport/2017.htm#editorial:hx001:table-34:description-table-43,paises/brasil/sport,camisas/brasil/sport/07_17,camisas/brasil/sport/11_17,item:d5581f198ba9b0a3652e7188efe0180163fe7fefdbb41e3a2adc72f464c7c30e,item:5a3a2d6813122e5c9f16c15307c5a3bdd2287b13855601a4d005dc264fcc7cc4,TRUE
43938,paises/brasil/xvpira/2012.htm#editorial:hx001:table-61:description-table-68,paises/brasil/xvpira,camisas/brasil/xvpira/07_17,camisas/brasil/xvpira/08_22,item:6b25d5455155c8f5e6b43c93fb76aeb885f933c2bba4a0c7a28718dd831614f9,item:0fcb6ae62608bcc47884fb6003048c43ed13e7ce16dae99275ebbf2533f22733,TRUE
43939,paises/brasil/xvpira/2012.htm#editorial:hx001:table-82:description-table-89,paises/brasil/xvpira,camisas/brasil/xvpira/07_17,camisas/brasil/xvpira/09_22,item:3d856033d74aa007adab80ff6c1cbbcf8506fba1d6eb1972c14d0d6c4d79c63b,item:40c7d03d517e13db55eab5bcdc8caf4db18c1aee8dbae94ba7949fe5375fe502,TRUE
43948,paises/brasil/xvpira/2015.htm#editorial:hx001:table-38:description-table-47,paises/brasil/xvpira,camisas/brasil/xvpira/07_17,camisas/brasil/xvpira/08_22,item:70f3ab83a783ce064ed8ba4323a2c57ddb188c75d41aa22d4594498606e892d7,item:af5da55dec062134bd4dc5bd627569c326e3bef06c995962c92417b5ee021d62,TRUE
43950,paises/brasil/xvpira/2015.htm#editorial:hx001:table-84:description-table-93,paises/brasil/xvpira,camisas/brasil/xvpira/07_17,camisas/brasil/xvpira/08_22,item:fb7a0d18ff1820039a9408a9d53602de24690d4f7bc519200ea98d834ed03f75,item:46a4b9ebe3becf0665e7adf03aa61758d220d83cbd7790337a23cca7597b7b04,TRUE
43951,paises/brasil/xvpira/2015.htm#editorial:hx001:table-107:description-table-116,paises/brasil/xvpira,camisas/brasil/xvpira/07_17,camisas/brasil/xvpira/08_22,item:dac003ba344171ab3c9f580b2b86e2d127265d5a7069a68142acc9bec9d68526,item:c59e7acf3ac2564b7cc91563b6447c83f09e0357dc13a1d18593bc7978459717,TRUE
44018,paises/italia/bologna/6364.htm#editorial:hx001:table-34:description-table-43,paises/italia/bologna,camisas/italia/bologna/03_20,camisas/italia/bologna/04_20,item:eab2bf5bedc7c7d168c26fb45b21a863d4cac881c1639979dce459fa9d5d3cfe,item:3754e924219d9f98e7bc4eeeffb46a4edd6ecfe2cabfcfa7754ac2711ce820fb,TRUE
44129,paises/italia/cagliari/1213.htm#editorial:hx001:table-87:description-table-96,paises/italia/cagliari,camisas/italia/cagliari/11_13,camisas/italia/cagliari/01_14,item:a69eae7d0b6e0b79f26fc2b36b3da44914ef134c8ce0094cd9e3a272242ad97b,item:e228ca1b8a7da817d09129fe1e30f2938e0190eebebcf8065301606dfdf212be,TRUE
44152,paises/italia/cagliari/1314.htm#editorial:hx001:table-163:description-table-170,paises/italia/cagliari,camisas/italia/cagliari/03_14_2,camisas/italia/cagliari/07_17,item:56ef712af5b09c361f759410d4e8bca439e89b752f6acf0db31e7047a8dfca16,item:615af0d7c05d982920ede9376bba22a4cd65da87da7df166d758e7c17e84dd37,TRUE
44156,paises/italia/cagliari/1415.htm#editorial:hx001:table-30:description-table-39,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:456bee6ad89ee379530f81bc20afb8f25588de0f34ea2e6d5b222c1d85640529,item:49b8a3382c6a8aba0688d433fe2d4180fe2af449b7c09da1d745141eae98dd92,TRUE
44157,paises/italia/cagliari/1415.htm#editorial:hx001:table-53:description-table-62,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:c82b3ad1a00344b86fef3bb5ed4a950debc12db1dff95abf41817c9e565ec172,item:6fc4a7cbf1b180cac6ade963966f8a84e2213e186f1014d663ac129b65976467,TRUE
44158,paises/italia/cagliari/1415.htm#editorial:hx001:table-76:description-table-85,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:6d9256bca26cabf21fe14e70f05db170788a9ce28ae69fada214ca4e347701ba,item:e9c9fc4bc1e0965165c16b940b336b9ab0a5cc798fd2c3195676897e4639ee18,TRUE
44159,paises/italia/cagliari/1415.htm#editorial:hx001:table-99:description-table-108,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:5be9e070e352cd530b36da01fa513d1c7de217964638d139c8d44b73962e197c,item:139a94f556113fe2d13a815ab67080677b27878cd0bdd013a2247f153135e4d8,TRUE
44160,paises/italia/cagliari/1415.htm#editorial:hx001:table-122:description-table-131,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:c10f09f3a5d4b8df426cea3a3eb710c1284fe61ec24d15261e8222a15693a13b,item:432de573501d9bea2afb41ef0b5eec0bc872f5aa0ec9ab5ba60bd57a43614632,TRUE
44161,paises/italia/cagliari/1415.htm#editorial:hx001:table-146:description-table-155,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:8ab94fcb294aff933bb75bc3f0ead9ceec8affff5976c2a27ecbdafb767b56a7,item:f13eacface2debbfaed33b453ae74f5fa88faed0f0e80a4cf97bfc8b3887e0be,TRUE
44163,paises/italia/cagliari/1415.htm#editorial:hx001:table-189:description-table-198,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:35878238631e8da5c18611a2d101c8067a7a6d01479c7d07f8ae0acdf9e42a91,item:a392fea7275eed8e21e746e11d7088fe0697c6e886708fb2ab3feec2e04ee5b3,TRUE
44164,paises/italia/cagliari/1415.htm#editorial:hx001:table-212:description-table-221,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:5a0dcc87d6a11f0f2220b41e89470a1febf24328e2337fe28f1405831f610314,item:09736a41568c82c402be3d1c29eef464ad29b24a0cf73f9c77f54ffaef3d61ce,TRUE
44165,paises/italia/cagliari/1415.htm#editorial:hx001:table-239:description-table-248,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:d881ed69a00ba2941adb4db02d8837849360a0925a7920f9bd9b66058a5dbbc3,item:65487a4ed6ec9ebe7a591ea5f079bbdb26c84cff6a70d5a5633a062894b98ff5,TRUE
44166,paises/italia/cagliari/1415.htm#editorial:hx001:table-266:description-table-275,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:a3d52727cd9fd972dcbdc9f4d503845adffbf48bea1ad5e9edb692565eff9edb,item:da76a5287a51038553d46ce61dc2733e8c362cdec706f56465f00d4760ce26d0,TRUE
44167,paises/italia/cagliari/1415.htm#editorial:hx001:table-289:description-table-298,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:561435f4ce6298b9fc8f98f3ca2bee3336367c6e5e2190f772acb7d8d23383bb,item:beebf0c6c1dc3a814dfce62d7d186b7099dc7e251fd75ee909d5957b39b67ca5,TRUE
44168,paises/italia/cagliari/1415.htm#editorial:hx001:table-312:description-table-321,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:2fa4ada1c376fd91bb02b5917fc6946cfd3beb2b925f8e7d18f58a4c51bec2ce,item:572039975382409315d7fbe0400663ae2c281831163b2a82478af59b6012bb33,TRUE
44169,paises/italia/cagliari/1415.htm#editorial:hx001:table-335:description-table-344,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:9fef661dba84ebea060469cb082606a882e994d360263dbe65d5469eeab6b466,item:703a9dc94dec2f33f0293ab541eeec9ab72611bc3a59bce9f43b737e97f9e3a8,TRUE
44170,paises/italia/cagliari/1415.htm#editorial:hx001:table-358:description-table-365,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:b097cd682c267546479670e3d30e0c7a69cff95141bc494c380c101ad67110df,item:7c540303557821c0c5c79721d4500991f8fb2014fb636556e050be2bb5442c92,TRUE
44173,paises/italia/cagliari/1516.htm#editorial:hx001:table-51:description-table-58,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:47950d871130d371d0236aa3088b35e1c6385038b5d123098b79f6ef4763eb6e,item:b11b568786db0d1bc56b6eccaf500276c7e97350c0961573a3e2eaf348c918b3,TRUE
44178,paises/italia/cagliari/1617.htm#editorial:hx001:table-68:description-table-77,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:437ebf8752cc4453f9b2244ff839298a6868ffd42dd0465c3925835ce673b288,item:591af57d030658e08c5c46a75e0f2d40d00b6ddbbfdf26b6c2fb27f97dad3bbe,TRUE
44186,paises/italia/cagliari/1617.htm#editorial:hx001:table-230:description-table-239,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:e4881dbb4e10a4c153934fada5eca04296edcb2f34cf3132d59731325cf07157,item:a6259b34acc5b9d6345dc069514ba08feff1dc682d328389eca37c0fcfc6eaa8,TRUE
44225,paises/italia/cagliari/1819.htm#editorial:hx001:table-451:description-table-460,paises/italia/cagliari,camisas/italia/cagliari/10_19,camisas/italia/cagliari/09_24_2,item:983e20d7218f2d4358a2acdab51d898f865d7ef30f8601afac7cffcf619ee105,item:88459573fb3b33d54a9c205bf1c5ce8727174da115ef74032191fd6c0c63dd76,TRUE
44247,paises/italia/cagliari/2021.htm#editorial:hx001:table-74:description-table-83,paises/italia/cagliari,camisas/italia/cagliari/07_22,camisas/italia/cagliari/03_23,item:364f8fcc099c420af9a14ec3f2d18215a07d501179f9d1dd389954e338dc42e2,item:dea3ed53160cd65a672b30475e19761e26a44a69025916d595ef8d2b35f7fb07,TRUE
44268,paises/italia/cagliari/2324.htm#editorial:hx001:table-32:description-table-39,paises/italia/cagliari,camisas/italia/cagliari/05_24,camisas/italia/cagliari/09_24,item:7de4446f72e5f555896c0419dc108e3a9a2f73b907333c5884c2621e249130e0,item:f0256d2bb9336547acb9aefbc5cd93472d27d1633ac3cbf8a403124478c67ee1,TRUE
44269,paises/italia/cagliari/2324.htm#editorial:hx001:table-50:description-table-57,paises/italia/cagliari,camisas/italia/cagliari/05_24,camisas/italia/cagliari/09_24,item:fb48451c68e3a03e0b2c169bc00ea7e09b873a3fb7c06d64e6e66548831c5225,item:ebb2d36800027a5d0d7d8fd314d6c369c924f688910c29b771dba336905a50e9,TRUE
44270,paises/italia/cagliari/2324.htm#editorial:hx001:table-69:description-table-78,paises/italia/cagliari,camisas/italia/cagliari/05_24,camisas/italia/cagliari/09_24,item:f630f556b42014bf1d766e3fe3122815234143194fefd86542bddeb14306c3f2,item:175da0c8a0c42dc558a796e681b40fecb07c71bc38b6ee8b6404633c0ca350e7,TRUE
44274,paises/italia/cagliari/2425.htm#editorial:hx001:table-30:description-table-39,paises/italia/cagliari,camisas/italia/cagliari/02_25,camisas/italia/cagliari/07_25,item:0c8b6130d27801da547d81385d2ebf8db55d28f110110e9800c176f4c7117c04,item:2997434b33e766d66ed0205a449cfad82c9a8ec18af88e8ec8b995209ff36079,TRUE
44275,paises/italia/cagliari/2425.htm#editorial:hx001:table-49:description-table-58,paises/italia/cagliari,camisas/italia/cagliari/02_25,camisas/italia/cagliari/07_25,item:766c0a61f45bd69dce1928593d981780f9a4c032583a69dec3ef4e186257ad97,item:ccd3f0d52d3c85ee3edc7b89fe0197df05ce0ffafe79a91e9e9a1d5696ab884b,TRUE
44276,paises/italia/cagliari/2425.htm#editorial:hx001:table-68:description-table-77,paises/italia/cagliari,camisas/italia/cagliari/02_25,camisas/italia/cagliari/07_25,item:c656f8c97a67eb7d50868e59773b852642cf0e9babf3754249ece7fe6b618b6a,item:ebe574d43dbb84e8784eb82f8060599bdae6e2912c89d3eb4643c90ba2330282,TRUE
44277,paises/italia/cagliari/2425.htm#editorial:hx001:table-87:description-table-96,paises/italia/cagliari,camisas/italia/cagliari/02_25,camisas/italia/cagliari/07_25,item:f9d10139f6a6e437af3b1f09fac7b04bf658a9d7f65dc780a75f4f91a5baa341,item:98030ded3597b4228ea0708ae8360dd1988f601f4fa02dca90cdc84258c86ca2,TRUE
44278,paises/italia/cagliari/2425.htm#editorial:hx001:table-106:description-table-115,paises/italia/cagliari,camisas/italia/cagliari/02_25,camisas/italia/cagliari/07_25,item:eb543517b12ed5f7f53169156e002929602d5e93f4b7f220fe314febbe133bb4,item:0b16f682ad6261a14f28be322f72bd93bb5a0140e0e5d6131a82eb90aec21a64,TRUE
44279,paises/italia/cagliari/2425.htm#editorial:hx001:table-125:description-table-134,paises/italia/cagliari,camisas/italia/cagliari/02_25,camisas/italia/cagliari/07_25,item:98991c2cdaa11656ec3f1966e05bea6fadbc12a030258842bcde36a0eb346f50,item:d3eafcf99e8bbf86a4bbdb56ddbe790203669bd56aeaa07d156141c4c05ddfd5,TRUE
44280,paises/italia/cagliari/2425.htm#editorial:hx001:table-144:description-table-153,paises/italia/cagliari,camisas/italia/cagliari/02_25,camisas/italia/cagliari/07_25,item:b8eb9934d329455ba73da96d7b7ade3977f83854a511417a83219c31f1709c2f,item:0d547bd34ed70801847a90200a698a0efc40f18efbb18cb0436a0238007b1d8a,TRUE
44296,paises/italia/cagliari/7273.htm#editorial:hx001:table-28:description-table-37,paises/italia/cagliari,camisas/italia/cagliari/08_18_2,camisas/italia/cagliari/03_17,item:28f633b89846408c4d32c1bface8dee0e8e85696a113fb6dd04d1c60795a5e2c,item:154b5cf34fbf8d971734b67525825d8c856d0d991d7a80c880affd861ccf91d6,TRUE
44298,paises/italia/cagliari/7374.htm#editorial:hx001:table-30:description-table-39,paises/italia/cagliari,camisas/italia/cagliari/08_17_2,camisas/italia/cagliari/06_23,item:8b6a88f5741c5a2b182f3359689ea563eeb3dd7e6ffdadc5dbccf13baf0e7dd2,item:30761b70ac7135ffa1650b954ab3dac23c19e8f16573d1c818ec2d4e8b3e9f3e,TRUE
44299,paises/italia/cagliari/7374.htm#editorial:hx001:table-49:description-table-58,paises/italia/cagliari,camisas/italia/cagliari/08_17_2,camisas/italia/cagliari/03_17,item:53dcd18b00dc3afaa3cc5efe1969f5a0df6d50c4452e013aba1ba915f8f312bd,item:71b3c1eb72c82fd0b9e1fe77a957ab2556b55993659dc71632fdff439bd7cbc0,TRUE
44304,paises/italia/cagliari/7475.htm#editorial:hx001:table-68:description-table-77,paises/italia/cagliari,camisas/italia/cagliari/06_14,camisas/italia/cagliari/03_17,item:a5e1bda1e92818e051a41ed925cefc2ce4599264941fb4e36a8e1368f41367a2,item:f0ba5826c361aaf8686ba2ba3d7c141a3a3024d22883a771c9b42da89a506588,TRUE
44306,paises/italia/cagliari/7475.htm#editorial:hx001:table-106:description-table-113,paises/italia/cagliari,camisas/italia/cagliari/06_14,camisas/italia/cagliari/08_22,item:816ee720a5df634853a6fb387679da6de04bce7643755865bbcba882b0052ce9,item:b9e187f1085a67ad6eb57968b810e768200c7a0bb94df9a1c963914ccf229a19,TRUE
44358,paises/italia/cagliari/9495.htm#editorial:hx001:table-82:description-table-89,paises/italia/cagliari,camisas/italia/cagliari/10_13,camisas/italia/cagliari/09_24,item:79e563e12283a93b77f449adfddc30d4fabcec37b30370323b7879d2d1385b7b,item:510996d0d7d9406426484e475d8c5ab2a01f431c39149889d5702c788777dce4,TRUE
44378,paises/italia/chievo/1213.htm#editorial:hx001:table-34:description-table-43,paises/italia/chievo,camisas/italia/chievo/01_14,camisas/italia/chievo/03_14,item:173c191eac73a535585a31c327810489e84513fba7ad5cddea35e82c745b5e8b,item:271456a02d407753bf77fb7c4c1272f0e6e72fa5a5c1b9828e184f687794f2a3,TRUE
44380,paises/italia/chievo/1314.htm#editorial:hx001:table-34:description-table-43,paises/italia/chievo,camisas/italia/chievo/01_14,camisas/italia/chievo/03_14,item:ca0b638cbf37597b6227d4c59ab8eace9d2ec0e22f871aeb4892141bb04d5a6f,item:7f3555ebc56e9025da761ad34fab39692ec18b18545ca33b61963c5bc6d27687,TRUE
44381,paises/italia/chievo/1314.htm#editorial:hx001:table-57:description-table-66,paises/italia/chievo,camisas/italia/chievo/01_14,camisas/italia/chievo/06_14,item:6c3ee4cfcc29f88b69ab5586e249d1168ca30ad0843131bc8df785def2c1c82b,item:28d8b762361f427b1333b442b9a924354da5a4b4cf947327583645f888ff051e,TRUE
44382,paises/italia/chievo/1314.htm#editorial:hx001:table-80:description-table-89,paises/italia/chievo,camisas/italia/chievo/01_14,camisas/italia/chievo/06_14,item:6b159f7d6c9e31e36b2df84fd2b8741b3ed8a17e1bcf899cf84aa629a24e5751,item:938b9feb26248ba412e464baa4df684eaba72f689f62cdd280b9bf3ed26da98e,TRUE
44383,paises/italia/chievo/1314.htm#editorial:hx001:table-103:description-table-112,paises/italia/chievo,camisas/italia/chievo/01_14,camisas/italia/chievo/06_14,item:c15f04a78c807cd10327600fb99965e2bd61d36359d32a752530e8e0c27b5837,item:5640d2b479fc2743f1906c9e706f1f41b03cbf5739ef1c1d8f1ac205edad8dcf,TRUE
44384,paises/italia/chievo/1314.htm#editorial:hx001:table-126:description-table-135,paises/italia/chievo,camisas/italia/chievo/01_14,camisas/italia/chievo/06_14,item:3a5b58a1758d2f28a43b647824714d7914b15599e4f023d4dc670a3f45cb2303,item:e016fb864ac48055cebc755a335e0c137f787f82bc9548a19c75df6b5e384b02,TRUE
44385,paises/italia/chievo/1314.htm#editorial:hx001:table-149:description-table-158,paises/italia/chievo,camisas/italia/chievo/01_14,camisas/italia/chievo/06_14_2,item:67b3455b28aa0e3a096abfb46c4045c278b0c0d1dd9dd993f31b2b2945e649b8,item:1272e18ae1b16700e019e81a37da5340783546897cbbce8d397608e292cb7339,TRUE
44386,paises/italia/chievo/1314.htm#editorial:hx001:table-172:description-table-181,paises/italia/chievo,camisas/italia/chievo/01_14,camisas/italia/chievo/06_14,item:0784faa04c0874d0d1b702867d51d5b3786254c0b8b2a2fe311f1c487599fcce,item:b5c526e969d9b89971faaa5ddd4e2c032ea389d03381eb37585bbd786c889a72,TRUE
44396,paises/italia/chievo/1617.htm#editorial:hx001:table-34:description-table-43,paises/italia/chievo,camisas/italia/chievo/07_17,camisas/italia/chievo/08_17,item:f5534ceb8efe053ad8a0b9e3b548a3dcb66cd43e81c4336caf290e459287b7b1,item:5b59c2e30d6d4f95b3021785d4ff038ea6ff92880957f8bda3cc78f413a0978c,TRUE
44398,paises/italia/chievo/1617.htm#editorial:hx001:table-80:description-table-89,paises/italia/chievo,camisas/italia/chievo/07_17,camisas/italia/chievo/08_17,item:d5086a6f9cfd1dc26384acb17479609d4871341deb7aaa071c59bea0dd0db610,item:418272402a79bc91b03729d7e5d5f1333070ecf738cb28e4354eeea66df85f24,TRUE
44400,paises/italia/chievo/1718.htm#editorial:hx001:table-34:description-table-43,paises/italia/chievo,camisas/italia/chievo/11_17,camisas/italia/chievo/06_18_2,item:c3aebf73390aefba131a6d53ad1ca84e069500ebcd9fc234bb5591223b9692da,item:9f5b6ed30f135bc12f7d8b1f2c4f5ae3903fd1e13b4401dbcfe6bc155243938f,TRUE
44401,paises/italia/chievo/1718.htm#editorial:hx001:table-57:description-table-66,paises/italia/chievo,camisas/italia/chievo/11_17,camisas/italia/chievo/06_18_2,item:7a48994c2ffc9dcd66c9c0b79503bb05d36e13c3ce692b6205e69d1530e23252,item:e1e9de821dba5cea057fa4e6e1def407bb307bd0bd8bc15679581de70a14ce42,TRUE
44402,paises/italia/chievo/1718.htm#editorial:hx001:table-80:description-table-89,paises/italia/chievo,camisas/italia/chievo/11_17,camisas/italia/chievo/06_18_2,item:3ed903030d88885b8e5a38b408409d18bf5f4f8f1b9075a47e5c6c52cff6a1ed,item:cefcbb2289d0236ac929c907f77dd4b11baa481eb2bced4884aecfdeb647a76f,TRUE
44403,paises/italia/chievo/1718.htm#editorial:hx001:table-103:description-table-112,paises/italia/chievo,camisas/italia/chievo/11_17,camisas/italia/chievo/06_18_2,item:294f411201314c3b70d46aa1d876dd2cf4a07f6c0f7e2b2faf4f1455809e63bf,item:4970911b5c645916999c8f8b7d4950f4001829c9fd63a229d8af365d607da055,TRUE
44405,paises/italia/chievo/1718.htm#editorial:hx001:table-149:description-table-158,paises/italia/chievo,camisas/italia/chievo/11_17,camisas/italia/chievo/06_18,item:f8b06e1c9b27ba906fc5a49921b8202f176c3bab095a3e44a12466574eb66921,item:0dd429b9253d887832aa03ca0f52d7ca2b4c0889f8bdd8cceda50fc5ddc902de,TRUE
44406,paises/italia/chievo/1718.htm#editorial:hx001:table-172:description-table-181,paises/italia/chievo,camisas/italia/chievo/11_17,camisas/italia/chievo/06_18_2,item:a49772253c4f7956f18bbe3391fff059693e65ba1e62c76951232fd34b3271c3,item:c6e59bb19aaab83a01316ab3e9c9c6a404530719db4425ac77a6dc9c6dd09285,TRUE
44407,paises/italia/chievo/1718.htm#editorial:hx001:table-195:description-table-204,paises/italia/chievo,camisas/italia/chievo/11_17,camisas/italia/chievo/09_18,item:e40a308c670b5f3f386392089d468997bfc749f8f7518dbcdef6e3a0381082f1,item:3705317f42780238ebd8649f233490ee69a6d977af163ec4e5037e4c62e3d5f5,TRUE
44409,paises/italia/chievo/1819.htm#editorial:hx001:table-34:description-table-43,paises/italia/chievo,camisas/italia/chievo/03_19,camisas/italia/chievo/03_19_2,item:cd6412de8a4407e4abc3f8156e44d0b678638ca1183cd83cf06c0e37fc83ea17,item:07f2750df17acbbc9d4ade3f151c7ec26e669fb20b6421447d943e8de102967a,TRUE
44410,paises/italia/chievo/1819.htm#editorial:hx001:table-57:description-table-66,paises/italia/chievo,camisas/italia/chievo/03_19,camisas/italia/chievo/03_19_2,item:64fa9f5a42f9a0b7bbc76bb1205643fb2ad254a51efd227f14119038247d53a9,item:6c901e1adbd979b133fb2a9685cf986736a646fa1ecdd53e478a152ac3ce91e6,TRUE
44411,paises/italia/chievo/1819.htm#editorial:hx001:table-80:description-table-89,paises/italia/chievo,camisas/italia/chievo/03_19,camisas/italia/chievo/10_19,item:d1dcdcf932e8ca90fcf2dd200851100ec2272803d6844665056507e0b07dea85,item:f3437b0eeeef875636d224a58408e05a17a72803ced30281675b7d4b858cc654,TRUE
44412,paises/italia/chievo/1819.htm#editorial:hx001:table-104:description-table-113,paises/italia/chievo,camisas/italia/chievo/03_19,camisas/italia/chievo/04_20,item:466eadc62b42e43c068a9d246b47bdf30c41e60f7c2d6bbfde802ec8ff825728,item:a1d0e3f8c1ecc23846b85057b64d29ad0ea82f097ca1e88ec17e19d0f0bc2dc0,TRUE
44475,paises/italia/fiorentina/1415.htm#editorial:hx001:table-79:description-table-88,paises/italia/fiorentina,camisas/italia/fiorentina/02_16,camisas/italia/fiorentina/02_17,item:cb35ff6ffd500f45d94b424fda64f8ffc8e5dc1e6f593c183110b8300faac0d7,item:a931f23edb015b03915bd01b3e0b5dce5b867f0774a7d97b28632c5a50cff58d,TRUE
